date,open,high,low,close,adjclose,volume,ticker
2010-07-17,0.049509998410940004,0.049509998410940004,0.049509998410940004,0.049509998410940004,0.049509998410940004,0,BTC-USD
2010-07-18,0.049509998410940004,0.085850000381469,0.059409998357295005,0.085840001702308,0.085840001702308,5,BTC-USD
2010-07-19,0.085840001702308,0.09307000041007901,0.07722999900579401,0.080799996852874,0.080799996852874,49,BTC-USD
2010-07-20,0.080799996852874,0.081809997558593,0.074259996414184,0.074740000069141,0.074740000069141,20,BTC-USD
2010-07-21,0.074740000069141,0.079209998250007,0.066339999437332,0.079209998250007,0.079209998250007,42,BTC-USD
2010-07-22,0.079209998250007,0.081809997558593,0.05050000175833701,0.05050000175833701,0.05050000175833701,129,BTC-USD
2010-07-23,0.05050000175833701,0.06767000257968901,0.05050000175833701,0.062619999051094,0.062619999051094,141,BTC-USD
2010-07-24,0.062619999051094,0.061609998345375006,0.050489999353885005,0.054540000855922005,0.054540000855922005,26,BTC-USD
